month,symbol,token_volume,raw_transfer_count,transfer_count,genius_excluded_transfer_count,genius_qualifying_transfer_volume,genius_dust_filter_applied,active_addresses,newly_adopted_addresses,average_transfer_size,volume_per_active_address,transfers_per_active_address
2024-07-01,USDC,226700042031.45776,2535253,2502163,33090,226700042012.60016,True,514422,247119.0,90601.62827625545,440688.8547368848,4.864027977030531
2024-08-01,USDC,250300562993.36328,2955342,2903068,52274,250300562902.1492,True,544662,266424.0,86219.32483226339,459552.09468140476,5.330035875460378
2024-09-01,USDC,200468406261.46936,2652736,2606563,46173,200468406221.5303,True,538183,269498.0,76909.0968534159,372491.15312350885,4.843265209045994
2024-10-01,USDC,236458889509.55728,2588682,2564078,24604,236458889492.63348,True,523957,255502.0,92219.85036829358,451294.4564335571,4.893680206581838
2024-11-01,USDC,356875700353.1682,3164355,3138834,25521,356875700333.27094,True,635234,310244.0,113696.90156703761,561801.9507034703,4.941224808495767
2024-12-01,USDC,378061582777.39606,3555799,3524580,31219,378061582750.33606,True,713151,366603.0,107264.29326340616,530128.3778293743,4.9422632794457275
2025-01-01,USDC,441466901656.6175,4217089,4171597,45492,441466901607.4897,True,810019,449806.0,105826.83361012334,545008.0821025402,5.149998950641899
2025-02-01,USDC,480700411353.8922,5204314,5081796,122518,480700411240.17676,True,878796,482349.0,94592.6226161335,546998.8613442621,5.782679939371595
2025-03-01,USDC,565676823833.6315,6063493,5741043,322450,565676823669.8247,True,990256,553771.0,98532.06528322898,571243.0157793858,5.797534172981532
2025-04-01,USDC,614228011232.1604,7148733,6154721,994012,614228010982.2135,True,1125286,649484.0,99797.86427073031,545841.6893413411,5.469472649619741
2025-05-01,USDC,567839756133.8158,7092985,6432751,660234,567839755251.6459,True,1144150,643717.0,88273.2372590896,496298.3491096585,5.622296901630031
2025-06-01,USDC,528464512991.611,7268442,6539278,729164,528464512130.45544,True,1231603,710089.0,80813.89292983957,429086.7373590443,5.309566475560712
2025-07-01,USDC,718092221275.7905,8180594,7456544,724050,718092220402.3065,True,1323779,734183.0,96303.62543321766,542456.2719878397,5.632771029001065
2025-08-01,USDC,1069314129583.7614,10037407,8944124,1093283,1069314128132.9318,True,1507384,840000.0,119554.93105114953,709384.0252939936,5.933540491341291
2025-09-01,USDC,1018995134655.139,10894937,9347566,1547371,1018995133495.5153,True,1617244,930554.0,109011.8147863856,630081.2583970873,5.779935495200477
2025-10-01,USDC,1583781274858.8733,12031397,10526176,1505221,1583781274148.832,True,1922613,1090890.0,150461.21916912962,823764.9879923174,5.474932292666283
2025-11-01,USDC,1389710064376.076,13239829,11210266,2029563,1389710063111.016,True,2203831,1198058.0,123967.62602341604,630588.3093468038,5.086717629437103
2025-12-01,USDC,1607834900988.3008,16539924,10381065,6158859,1607834894517.81,True,2502008,1639265.0,154881.49766115617,642617.8097705126,4.149093448142452
2026-01-01,USDC,1546278638913.3188,18368398,11531977,6836421,1546278631739.5435,True,3242711,2262898.0,134086.17028455256,476847.5016470228,3.5562765229463866
2026-02-01,USDC,1670278482923.7512,15494199,10654559,4839640,1670278479374.0151,True,2733340,1899613.0,156766.5521748967,611076.0033233155,3.897999882927115
2026-03-01,USDC,1822018462924.0325,17940434,11026019,6914415,1822018457228.001,True,3010946,2015891.0,165247.1719147229,605131.5642738304,3.6619783284057568
2026-04-01,USDC,1149067699479.1743,16190294,10019577,6170717,1149067694850.5847,True,2229597,1373955.0,114682.2560324238,515370.1316781348,4.493895982099007
2026-05-01,USDC,945622084410.8224,18742689,10568877,8173812,945622078264.3031,True,2477270,1623239.0,89472.33261057945,381719.4267927284,4.266340366613248
2026-06-01,USDC,1595767097644.6697,20994169,10772596,10221573,1595767090359.1377,True,2596097,1683828.0,148132.08351627944,614679.30421886,4.149535244638393
2023-11-01,USDE,351194.91977636394,46,45,1,351194.91567470494,True,15,15.0,7804.331459437888,23412.994651757595,3.0
2023-12-01,USDE,110202114.0336926,480,476,4,110202114.03369059,True,154,140.0,231517.04628926594,715598.143075926,3.090909090909091
2024-01-01,USDE,113330147.17014164,1033,1030,3,113330147.17014162,True,302,236.0,110029.26909722488,375265.38798060146,3.410596026490066
2024-02-01,USDE,1962752876.102795,85750,85717,33,1962752876.0278056,True,26670,26390.0,22898.05844847353,73594.03359965485,3.2139857517810273
2024-03-01,USDE,5215651470.927298,75626,75520,106,5215651470.728932,True,23026,15879.0,69063.18155096573,226511.39889374175,3.2797706939980893
2024-04-01,USDE,13137702392.662516,150013,149735,278,13137702392.078297,True,32898,13684.0,87739.68939845926,399346.53756041446,4.551492491944799
2024-05-01,USDE,7131924212.78428,69373,69233,140,7131924212.5163355,True,13028,4745.0,103013.36375018179,547430.4738090482,5.314169481117593
2024-06-01,USDE,10493279304.483929,59094,58910,184,10493279304.173439,True,10573,4646.0,178123.90602908572,992459.9739415424,5.571739336044642
2024-07-01,USDE,5649750123.020316,52080,51767,313,5649750122.3209505,True,10541,3663.0,109138.06328975892,535978.5715795765,4.911014135281283
2024-08-01,USDE,6819742301.311208,53043,52163,880,6819742299.796606,True,10486,4041.0,130739.07366901072,650366.4220209048,4.974537478542819
2024-09-01,USDE,3295681978.785573,34381,33962,419,3295681977.994446,True,8353,2229.0,97040.27966534496,394550.6978074432,4.065844606728121
2024-10-01,USDE,5134994481.92614,43220,42269,951,5134994480.408491,True,12078,3466.0,121483.69917453668,425152.71418497595,3.4996688193409504
2024-11-01,USDE,9918902420.091137,52840,51617,1223,9918902416.88559,True,9479,3588.0,192163.48135082607,1046408.1042400186,5.445405633505644
2024-12-01,USDE,10741023515.194908,62089,60722,1367,10741023512.979343,True,13957,6220.0,176888.50026315576,769579.6743709184,4.350648420147596
2025-01-01,USDE,7994018387.800959,54901,53135,1766,7994018385.596733,True,11568,4799.0,150447.32070380604,691045.849567856,4.593274550484094
2025-02-01,USDE,11244759379.34144,121541,119149,2392,11244759375.534454,True,24630,16408.0,94375.60848630249,456547.274841309,4.837555826228177
2025-03-01,USDE,12065775534.313456,141435,135860,5575,12065775529.010674,True,19914,8994.0,88810.36014287261,605894.1214378555,6.822336044993472
2025-04-01,USDE,9796001352.42105,115629,113670,1959,9796001350.941528,True,14387,5811.0,86179.30281465231,680892.5663738826,7.9008827413637315
2025-05-01,USDE,13411330791.605225,114236,112749,1487,13411330790.256577,True,13818,4718.0,118948.55644180061,970569.6042556972,8.159574468085106
2025-06-01,USDE,39289917336.407135,79010,76584,2426,39289917335.16502,True,9477,3535.0,513030.36319812265,4145818.015870754,8.081038303260526
2025-07-01,USDE,57166577103.92356,143245,137367,5878,57166577101.627625,True,13468,6084.0,416159.46407527005,4244622.594588919,10.199509949509949
2025-08-01,USDE,57543966483.6758,271436,258141,13295,57543966479.67489,True,19169,9138.0,222916.8031412092,3001928.4513368355,13.466586676404612
2025-09-01,USDE,67503595992.58361,282819,266919,15900,67503595988.081535,True,23363,12922.0,252899.17910707567,2889337.6703584134,11.42485982108462
2025-10-01,USDE,51202718021.44522,281231,264606,16625,51202718016.223114,True,24206,10300.0,193505.5063612432,2115290.342123656,10.931421961497149
2025-11-01,USDE,21874750480.828648,180161,169966,10195,21874750474.625973,True,17544,4790.0,128700.74294050559,1246850.8026008122,9.687984496124031
2025-12-01,USDE,13991310981.12398,155265,146293,8972,13991310976.53792,True,14602,5722.0,95638.96410995687,958177.7140887536,10.01869606903164
2026-01-01,USDE,14468466454.109646,214431,198476,15955,14468466439.703266,True,21672,12790.0,72897.8135376734,667611.039779884,9.158176448874123
2026-02-01,USDE,11709809952.94375,201919,187983,13936,11709809945.301207,True,15019,7575.0,62291.855887506885,779666.4193983454,12.516345961781743
2026-03-01,USDE,7898952982.44564,213821,206791,7030,7898952973.605648,True,13476,5562.0,38197.759929618056,586149.6721909795,15.345132086672603
2026-04-01,USDE,23573688715.368366,250435,240794,9641,23573688700.18938,True,11610,4492.0,97899.8176872737,2030464.1443039074,20.74022394487511
2026-05-01,USDE,11886395967.063343,209828,202461,7367,11886395953.693304,True,9632,3039.0,58709.55864928704,1234052.737444284,21.019622093023255
2026-06-01,USDE,7781736026.462793,201386,193943,7443,7781736012.47856,True,8475,3001.0,40123.83026187365,918198.9411755508,22.884129793510326
2024-09-01,USDS,1917060907.97144,6013,6008,5,1917060907.965417,True,886,886.0,319084.70505416393,2163725.629764605,6.781038374717833
2024-10-01,USDS,6754191776.897154,12126,12097,29,6754191776.862624,True,1172,760.0,558336.0979468153,5762962.266977094,10.321672354948806
2024-11-01,USDS,13207762852.744667,23429,23388,41,13207762852.695452,True,1556,962.0,564723.9119503784,8488279.468344903,15.030848329048844
2024-12-01,USDS,10820973734.46776,26975,26898,77,10820973734.423697,True,1835,1038.0,402296.5921043831,5896988.411154092,14.658310626702997
2025-01-01,USDS,11126973579.673903,22312,22250,62,11126973579.606739,True,1808,991.0,500088.7002070444,6154299.546279813,12.30641592920354
2025-02-01,USDS,21350827492.974422,46062,45915,147,21350827492.771774,True,3645,2602.0,465007.67707223725,5857565.841693943,12.59670781893004
2025-03-01,USDS,27416096800.26679,47957,47675,282,27416096799.979103,True,2907,1618.0,575062.3345564574,9431061.85079697,16.400068799449606
2025-04-01,USDS,27009603945.802868,37787,37423,364,27009603945.402035,True,2367,1017.0,721738.0740561162,11410901.540263146,15.810308407266582
2025-05-01,USDS,34239827518.63849,52764,52319,445,34239827518.229424,True,4547,3048.0,654443.4625705656,7530201.7854934,11.506267868924565
2025-06-01,USDS,39130850739.510925,78252,77160,1092,39130850738.68746,True,6984,4475.0,507139.0712634456,5602928.2273068335,11.048109965635739
2025-07-01,USDS,53716311103.94125,91396,89569,1827,53716311102.8709,True,6653,3620.0,599719.8930754045,8073998.362233767,13.462949045543365
2025-08-01,USDS,48320700789.47971,94252,92260,1992,48320700788.387215,True,6775,2606.0,523744.8600518883,7132206.758594791,13.61771217712177
2025-09-01,USDS,44476286598.40964,93462,91047,2415,44476286597.09035,True,5112,2046.0,488498.1009488544,8700369.052897034,17.810446009389672
2025-10-01,USDS,53638888296.38721,94715,92276,2439,53638888295.18302,True,5210,2100.0,581287.5319171076,10295372.03385551,17.711324376199617
2025-11-01,USDS,56604266779.26303,92193,91049,1144,56604266778.23116,True,5893,2392.0,621690.153414438,9605339.687640086,15.450364839640251
2025-12-01,USDS,50649508604.95301,94405,93186,1219,50649508603.681625,True,4221,1967.0,543531.3094636708,11999409.76189363,22.076759061833688
2026-01-01,USDS,56777192932.01658,115501,111864,3637,56777192928.06839,True,5755,3132.0,507555.54001348413,9865715.539881248,19.437706342311035
2026-02-01,USDS,44815797631.870605,142549,140203,2346,44815797629.64663,True,4237,1716.0,319649.3486562101,10577247.493951052,33.09015813075289
2026-03-01,USDS,60207476305.57772,173153,169159,3994,60207476300.38984,True,5032,2678.0,355922.394317712,11964919.774558371,33.61665341812401
2026-04-01,USDS,65727885821.54909,155853,151330,4523,65727885814.16084,True,6121,3342.0,434334.8035033427,10738096.033580964,24.723084463322987
2026-05-01,USDS,75825790282.8053,119359,115556,3803,75825790276.60251,True,6614,3040.0,656182.1997698303,11464437.5994565,17.471424251587543
2026-06-01,USDS,56981715067.37993,162605,150024,12581,56981715059.778046,True,7394,4076.0,379817.32962578017,7706480.263372996,20.2899648363538
2017-12-01,USDT,2561.485843,26,23,3,2561.485837,True,9,9.0,111.36894943478262,284.6095381111111,2.5555555555555554
2018-01-01,USDT,206659192.735485,396,396,0,206659192.735485,True,126,122.0,521866.6483219318,1640152.3232975,3.142857142857143
2018-02-01,USDT,88876953.234792,1114,1114,0,88876953.234792,True,382,357.0,79781.8251658815,232662.18124291097,2.9162303664921465
2018-03-01,USDT,78397650.20188,1286,1286,0,78397650.20188,True,336,256.0,60962.402956360806,233326.3398865476,3.8273809523809526
2018-04-01,USDT,107763476.576139,2279,2267,12,107763476.572963,True,798,707.0,47535.71970576224,135041.9505966654,2.8408521303258145
2018-05-01,USDT,84966600.51364,2730,2725,5,84966600.51054001,True,1045,824.0,31180.4038570789,81307.75168769379,2.6076555023923444
2018-06-01,USDT,113171007.014917,2677,2659,18,113171007.014817,True,1407,1052.0,42561.49191982587,80434.26227072992,1.8898365316275765
2018-07-01,USDT,129802855.586031,4481,4475,6,129802855.585031,True,1909,1339.0,29006.22471173877,67995.20984077056,2.3441592456783655
2018-08-01,USDT,47906041.310113,2589,2582,7,47906041.306113,True,937,650.0,18553.850234745543,51127.0451548698,2.7556029882604056
2018-09-01,USDT,50103026.340524,4191,4161,30,50103026.277835004,True,1447,1125.0,12041.102205680127,34625.45013166828,2.8756046993780235
2018-10-01,USDT,94927122.225422,3081,3035,46,94927122.205487,True,1129,717.0,31277.470248924878,84080.71056281842,2.688219663418955
2018-11-01,USDT,53751342.399292,3627,3539,88,53751342.380857,True,1347,855.0,15188.285498970612,39904.48581981588,2.62731997030438
2018-12-01,USDT,259376640.214202,9241,9202,39,259376640.18080902,True,1669,1289.0,28186.985457597155,155408.41235122946,5.513481126423008
2019-01-01,USDT,34400947.820073,3811,3778,33,34400947.808783,True,1203,776.0,9105.597620111965,28595.966600226933,3.1404821280133
2019-02-01,USDT,122565014.086011,3200,3164,36,122565014.010595,True,1125,632.0,38737.36220309576,108946.67918756534,2.8124444444444445
2019-03-01,USDT,193705372.181078,10123,10003,120,193705372.06739,True,2556,2016.0,19364.727788402477,75784.57440574256,3.9135367762128324
2019-04-01,USDT,2618770610.937821,52374,52294,80,2618770610.8999,True,12770,11532.0,50077.84087849275,205072.09169442608,4.095066562255286
2019-05-01,USDT,3920990350.118975,123814,118608,5206,3920990350.006955,True,34325,30349.0,33058.396988457396,114231.32848125201,3.4554406409322653
2019-06-01,USDT,6079481794.588765,386829,386551,278,6079481794.450548,True,102350,91256.0,15727.502436807945,59398.94279031525,3.7767562286272596
2019-07-01,USDT,13639741150.759392,896155,893722,2433,13639741150.435284,True,253211,222259.0,15261.726969275998,53867.09562680686,3.529554403244725
2019-08-01,USDT,15311178006.815672,2184367,2180926,3441,15311178005.61164,True,509608,415289.0,7020.494049597117,30045.011080704524,4.279614919702987
2019-09-01,USDT,19777031630.9018,3815684,3812747,2937,19777031629.708244,True,660095,402964.0,5187.0820774911745,29960.88688885963,5.776057991652717
2019-10-01,USDT,23188898152.606194,2464503,2420602,43901,23188898149.936474,True,565552,371478.0,9579.806242387833,41002.238790785275,4.280069737177129
2019-11-01,USDT,22778552037.451965,2629106,2625152,3954,22778552034.79315,True,553376,350771.0,8677.04119029799,41162.883893504535,4.743884808882207
2019-12-01,USDT,20007013677.72036,2258572,2255705,2867,20007013674.865517,True,539855,357726.0,8869.516924804226,37059.97661912988,4.178353446758852
2020-01-01,USDT,17699149246.57437,1936507,1933444,3063,17699149245.040894,True,473411,256557.0,9154.208368611087,37386.434296149375,4.084070712340862
2020-02-01,USDT,22540643553.534946,2618416,2612089,6327,22540643549.203655,True,616518,363102.0,8629.35510589557,36561.209167510024,4.23684142231046
2020-03-01,USDT,34885098606.95193,3513771,3509073,4698,34885098593.85584,True,903753,587396.0,9941.400077415272,38600.2576001982,3.8827788123524902
2020-04-01,USDT,33678053963.909523,4313439,4309133,4306,33678053960.48653,True,1157844,789019.0,7815.505801395902,29086.86659334895,3.7216870321044975
2020-05-01,USDT,38102283435.820435,5439947,5432491,7456,38102283431.59251,True,1514219,1033478.0,7013.777552800825,25162.993883857245,3.587652116371542
2020-06-01,USDT,46951016399.52247,6813237,6802449,10788,46951016395.6305,True,1987765,1006067.0,6902.075472470356,23620.003571610563,3.4221595611151217
2020-07-01,USDT,59445616760.63376,6836582,6827980,8602,59445616756.5089,True,1584635,968989.0,8706.179097845761,37513.75979997524,4.308866079570374
2020-08-01,USDT,78603413566.45657,7138328,7124727,13601,78603413563.4777,True,1787342,1068078.0,11032.480762207128,43977.82493023527,3.9862136065733362
2020-09-01,USDT,103438147795.4941,6095819,6072589,23230,103438147783.21059,True,1506559,860975.0,17033.615774624395,68658.54426908876,4.030767464135159
2020-10-01,USDT,91609489214.47408,7476805,7467095,9710,91609489210.07553,True,1588460,779394.0,12268.42422790597,57671.88926033647,4.700839177568211
2020-11-01,USDT,95075422948.29312,7085120,7076872,8248,95075422944.40742,True,1566028,900151.0,13434.667596701964,60711.18967751095,4.518994551821551
2020-12-01,USDT,115828111877.85275,6911714,6903417,8297,115828111872.78151,True,1545639,896020.0,16778.373937541583,74938.65765411765,4.466383806309235
2021-01-01,USDT,170167166888.11813,6697362,6687624,9738,170167166883.6388,True,1474354,796474.0,25445.085860634328,115418.11999568497,4.535968973530102
2021-02-01,USDT,193791644181.19427,4747213,4739409,7804,193791644179.01587,True,1239889,708471.0,40889.41135466803,156297.5751709986,3.8224462028455775
2021-03-01,USDT,188881314640.28607,4785656,4779131,6525,188881314637.91785,True,1232825,701092.0,39522.10446583654,153210.15930102495,3.8765688560825744
2021-04-01,USDT,208526565529.88144,5099641,5091288,8353,208526565526.21613,True,1494739,896456.0,40957.52696100007,139507.00793240924,3.4061384629691203
2021-05-01,USDT,301114582512.80426,5479521,5470872,8649,301114582508.7893,True,1763599,1024411.0,55039.59560903441,170738.6897547596,3.1021065446283425
2021-06-01,USDT,187479133002.90305,4792650,4782166,10484,187479132997.72205,True,1457765,726617.0,39203.81120139327,128607.23985203585,3.2804779919945943
2021-07-01,USDT,167054306213.49316,4285107,4271382,13725,167054306208.54248,True,1182112,629385.0,39110.13021278417,141318.5097634515,3.613347973796053
2021-08-01,USDT,206231931952.7303,3915601,3908769,6832,206231931950.10388,True,1130462,607507.0,52761.35068357938,182431.54741400442,3.457673942158162
2021-09-01,USDT,191311530415.30548,3491003,3488015,2988,191311530412.95593,True,1108575,599042.0,54848.25335124876,172574.27816368354,3.1463951469228513
2021-10-01,USDT,202553248028.4576,3665719,3662527,3192,202553248025.30206,True,1266640,721935.0,55304.233395494986,159913.8255766892,2.8915295585170213
2021-11-01,USDT,219999666141.27103,3924793,3922560,2233,219999666139.6583,True,1409935,845181.0,56085.73639145311,156035.32513291112,2.7820856989861236
2021-12-01,USDT,217583266905.5908,3223000,3220616,2384,217583266903.21103,True,1259620,621913.0,67559.5187079773,172737.22781917625,2.556815547546085
2022-01-01,USDT,193455937543.8831,2538424,2536646,1778,193455937542.52505,True,927783,476646.0,76264.46005572913,208514.2081110379,2.734094071566304
2022-02-01,USDT,126107977333.87457,2074713,2073181,1532,126107977332.52795,True,786423,387608.0,60828.25249340408,160356.42056994082,2.6362161330479905
2022-03-01,USDT,151902534203.32858,2694850,2691757,3093,151902534200.62015,True,1028991,476910.0,56432.48413605691,147622.80156320956,2.6159188953061787
2022-04-01,USDT,125090383729.24908,2407162,2404776,2386,125090383727.4418,True,835118,443012.0,52017.478437676444,149787.67518991217,2.8795643250414913
2022-05-01,USDT,216142542191.64377,2853614,2851026,2588,216142542189.69678,True,994700,478403.0,75812.19609701798,217294.20145937847,2.866216949834121
2022-06-01,USDT,157190622525.94363,2368912,2366441,2471,157190622523.81305,True,782294,370287.0,66424.90665256942,200935.48272892754,3.0250021091814587
2022-07-01,USDT,92957223817.79948,2716164,2712655,3509,92957223810.57062,True,951331,382674.0,34267.98609132773,97712.80849441413,2.8514313104482034
2022-08-01,USDT,90744803894.20944,2886822,2884209,2613,90744803890.0273,True,971989,399691.0,31462.63113735076,93359.90828518578,2.967326790735286
2022-09-01,USDT,87483026578.6727,2914808,2911054,3754,87483026573.00624,True,952944,404338.0,30052.010911857436,91802.90403074336,3.054800701825081
2022-10-01,USDT,91246103709.34032,3178357,3172446,5911,91246103700.9117,True,1036446,552279.0,28762.066777783355,88037.48937169937,3.060888845149675
2022-11-01,USDT,184300269504.12973,3888612,3848822,39790,184300269489.4558,True,1282456,569520.0,47884.85138815352,143708.84420528245,3.001133762093982
2022-12-01,USDT,115903241220.53432,4606535,3866451,740084,115903241192.96786,True,2017516,968292.0,29976.648143987306,57448.4867631951,1.9164413070330049
2023-01-01,USDT,134570043089.00668,4529807,3512872,1016935,134570043081.06711,True,1640542,1071461.0,38307.69896570872,82027.79513661137,2.1412874525614094
2023-02-01,USDT,112641538234.9634,5579250,3653228,1926022,112641538228.0194,True,1746459,1141465.0,30833.426829100015,64497.09854910043,2.091791447723651
2023-03-01,USDT,214091533262.68997,5211363,4679124,532239,214091533255.25507,True,1509113,854505.0,45754.618440386505,141865.80677702065,3.100578949356344
2023-04-01,USDT,110626387432.93178,3605393,3509100,96293,110626387426.66083,True,1082707,556974.0,31525.572775543824,102175.73861897242,3.241043052275454
2023-05-01,USDT,107253679502.28172,3337675,3270482,67193,107253679498.85597,True,1014803,512584.0,32794.45644368505,105689.16282498349,3.222775257857929
2023-06-01,USDT,138218344072.6909,3671518,3370668,300850,138218344066.05786,True,1218801,605045.0,41006.21718486005,113405.17777117912,2.765560579618822
2023-07-01,USDT,103076145748.98906,3565571,3138797,426774,103076145743.89313,True,1122878,622070.0,32839.37946413646,91796.38905472282,2.795314361845187
2023-08-01,USDT,118410436139.26266,3697394,3317468,379926,118410436133.80225,True,1149566,600439.0,35693.01531583793,103004.46963398592,2.8858438749928235
2023-09-01,USDT,92968303806.80272,3588091,3297532,290559,92968303795.64662,True,1097116,529291.0,28193.298441272633,84738.80957601815,3.005636596312514
2023-10-01,USDT,113085033284.2294,4297745,3960930,336815,113085033272.65468,True,1257196,607721.0,28550.12163119638,89950.2013084908,3.150606587994235
2023-11-01,USDT,134030021551.28493,4432990,4110268,322722,134030021545.48602,True,1262604,655383.0,32608.584536455048,106153.64876975278,3.2553896550303976
2023-12-01,USDT,146307136765.19565,4689428,4413157,276271,146307136759.2393,True,1363334,711248.0,33152.48851541862,107315.69576141698,3.237032891426459
2024-01-01,USDT,164651530749.55563,4810968,4555835,255133,164651530740.59894,True,1373676,724805.0,36140.802013373825,119861.98401191812,3.3165280604742313
2024-02-01,USDT,152665071176.6357,4135402,4048951,86451,152665071170.80206,True,1215151,613917.0,37704.845321862886,125634.65048922785,3.3320558514949994
2024-03-01,USDT,245394616009.11172,4925014,4845744,79270,245394616003.98108,True,1460679,781589.0,50641.2670590896,168000.3724357725,3.317459893652199
2024-04-01,USDT,215848007647.6641,4845575,4781523,64052,215848007637.10916,True,1391508,694217.0,45142.10381025233,155118.05009217633,3.43621668003346
2024-05-01,USDT,187569022740.604,4740493,4721362,19131,187569022721.05127,True,1314127,621743.0,39727.73592049313,142732.7973176139,3.592774518748949
2024-06-01,USDT,161579366379.18582,4536966,4510491,26475,161579366363.487,True,1355113,583569.0,35823.010480120014,119236.82112058981,3.328498066212928
2024-07-01,USDT,189390688099.90747,4732081,4654797,77284,189390688077.29413,True,1229851,618243.0,40687.2067841614,153994.82384443926,3.7848462943885073
2024-08-01,USDT,209981214984.4108,5560846,5417684,143162,209981214706.24274,True,1375816,725131.0,38758.483275555154,152623.0360632605,3.93779691470371
2024-09-01,USDT,152108831396.26462,5444700,5317067,127633,152108831312.52322,True,1427795,751245.0,28607.65743830635,106534.08325163249,3.7239708781722864
2024-10-01,USDT,189736918137.67422,4781025,4724259,56766,189736918119.65924,True,1235391,595566.0,40162.25996916326,153584.50736461105,3.824100224139564
2024-11-01,USDT,375330034706.1645,5522030,5455307,66723,375330034688.41327,True,1455153,730064.0,68800.900607136,257931.66402856915,3.748957669743319
2024-12-01,USDT,366089038678.7077,5851648,5790736,60912,366089038661.6158,True,1566601,773375.0,63219.777013080165,233683.64930107136,3.696369401015319
2025-01-01,USDT,272535393920.18527,5605351,5518763,86588,272535393871.50568,True,1438158,754364.0,49383.420500482745,189503.0962663249,3.8373829579225647
2025-02-01,USDT,291066225778.5959,6509974,6295298,214676,291066225665.1516,True,1526802,823695.0,46235.49602658232,190637.833706398,4.1231921362429444
2025-03-01,USDT,274423329887.8862,7759587,7178322,581265,274423329692.36688,True,1756706,1004228.0,38229.45386015937,156214.71657060782,4.086239814744186
2025-04-01,USDT,295247421289.014,9115293,7342571,1772722,295247420932.72186,True,1883324,1100896.0,40210.35968637169,156769.31918725296,3.8987295866245
2025-05-01,USDT,284949114032.7134,8253539,7214550,1038989,284949112709.2357,True,1821037,1033767.0,39496.449911530966,156476.29017571494,3.961781117022883
2025-06-01,USDT,264315319825.96768,8480684,7324707,1155977,264315318408.62933,True,1947226,1174951.0,36085.4459309607,135739.41587980423,3.7616111329655624
2025-07-01,USDT,420702498380.32715,9009650,8022994,986656,420702497048.4818,True,1980459,1137724.0,52437.09481129885,212426.76489658566,4.051078058167324
2025-08-01,USDT,532297021952.3437,11207143,9576529,1630614,532297019541.23584,True,2272103,1332308.0,55583.50207483691,234275.04032710826,4.214830489638894
2025-09-01,USDT,580807524314.7339,12520321,9951418,2568903,580807522331.6147,True,2378588,1400399.0,58364.29766407308,244181.64235030778,4.183750191289959
2025-10-01,USDT,895488785585.0911,13784368,11472975,2311393,895488784093.3065,True,2689948,1544530.0,78052.0121497089,332901.89460357267,4.265128916990217
2025-11-01,USDT,978338128629.2074,14155711,11433403,2722308,978338126188.1108,True,2806880,1632515.0,85568.41092613553,348550.0372759817,4.073349412871231
2025-12-01,USDT,532034914964.0128,24304273,12447083,11857190,532034901073.88226,True,3694605,2550880.0,42743.7417324109,144003.19248309705,3.3689888364250034
2026-01-01,USDT,549214489819.75336,27840220,14122930,13717290,549214474892.078,True,5363321,3970546.0,38888.139705576534,102401.94271790805,2.6332434698575753
2026-02-01,USDT,631623106987.7274,22047056,13453407,8593649,631623099954.7184,True,4822841,3425006.0,46948.93270936636,130964.94514078474,2.789519082217307
2026-03-01,USDT,983023806195.7281,26851078,14460133,12390945,983023796186.5381,True,5300711,3638741.0,67981.65661315412,185451.3113798749,2.727961022587347
2026-04-01,USDT,606952664073.0902,23438968,13228509,10210459,606952655892.9447,True,4097145,2454087.0,45882.16675764024,148140.39143674198,3.2287138971161626
2026-05-01,USDT,532403051498.6946,25668354,13167923,12500431,532403041789.6534,True,4233466,2841129.0,40431.81614819994,125760.55919634044,3.1104355154854204
2026-06-01,USDT,665888724865.7124,30307428,13189115,17118313,665888711531.8341,True,4538124,3054246.0,50487.7477777572,146732.1573552667,2.906292335775752
